Earnings Date,EPS Estimate,Reported EPS,Surprise(%),ticker,beat
2020-05-21,4.6,4.49,-2.38,INTU,0
2020-02-24,1.02,1.16,13.41,INTU,1
2019-11-21,0.25,0.41,63.83,INTU,1
2019-08-22,-0.15,-0.09,38.06,INTU,1
2019-05-23,5.4,5.55,2.74,INTU,1
2019-02-21,0.86,1.0,15.66,INTU,1
2018-11-19,0.11,0.29,159.83,INTU,1
2018-08-23,0.23,0.32,39.03,INTU,1
2018-05-22,4.68,4.82,3.08,INTU,1
2018-02-22,0.34,0.35,2.94,INTU,1
2017-11-20,0.05,0.11,142.66,INTU,1
2017-08-22,0.17,0.2,19.13,INTU,1
2017-05-23,3.87,3.9,0.69,INTU,1
2017-02-23,0.25,0.26,5.3,INTU,1
2016-11-17,0.03,0.06,100.33,INTU,1
2016-08-23,-0.02,0.08,541.74,INTU,1
2025-04-22,1.27,1.49,17.09,GE,1
2025-01-23,1.04,1.32,26.68,GE,1
2024-10-22,1.14,1.15,1.21,GE,1
2024-07-23,0.99,1.2,21.78,GE,1
2024-04-23,0.66,0.82,25.11,GE,1
2024-01-23,0.91,1.03,13.44,GE,1
2023-10-24,0.56,0.82,46.36,GE,1
2023-07-25,0.46,0.68,46.87,GE,1
2023-04-25,0.14,0.27,97.53,GE,1
2023-01-24,1.13,1.24,9.26,GE,1
2022-10-25,0.46,0.75,61.37,GE,1
2022-07-26,0.38,0.78,107.84,GE,1
2022-04-26,0.19,0.24,27.38,GE,1
2022-01-25,0.85,0.92,8.73,GE,1
2021-10-26,0.43,0.57,33.24,GE,1
2021-07-27,0.28,0.4,43.81,GE,1
2021-04-27,0.11,0.24,113.28,GE,1
2021-01-26,0.73,0.64,-11.86,GE,0
2020-10-28,-0.33,0.48,245.45,GE,1
2020-07-29,-0.81,-1.2,-48.88,GE,0
2020-04-29,0.63,0.4,-36.42,GE,0
2020-01-29,1.42,1.68,18.02,GE,1
2019-10-30,0.88,1.2,36.67,GE,1
2019-07-31,0.94,0.88,-6.57,GE,0
2019-04-30,0.72,1.12,55.23,GE,1
2019-01-31,1.73,1.36,-21.32,GE,0
2018-10-30,1.59,1.12,-29.6,GE,0
2018-07-20,1.41,1.52,7.95,GE,1
2018-04-20,0.91,1.28,41.38,GE,1
2018-01-24,2.29,2.16,-5.62,GE,0
2017-10-20,3.95,2.32,-41.2,GE,0
2017-07-21,2.0,2.24,12.0,GE,1
2017-04-21,1.35,1.68,24.06,GE,1
2017-01-20,3.68,3.68,0.03,GE,0
2016-10-21,2.4,2.56,6.69,GE,1
2016-07-22,3.65,4.08,11.86,GE,1
2025-04-30,4.35,4.25,-2.22,CAT,0
2025-01-30,5.02,5.14,2.41,CAT,1
2024-10-30,5.34,5.17,-3.12,CAT,0
2024-08-06,5.54,5.99,8.14,CAT,1
2024-04-25,5.14,5.6,9.04,CAT,1
2024-02-05,4.75,5.23,10.01,CAT,1
2023-10-31,4.79,5.52,15.17,CAT,1
2023-08-01,4.58,5.55,21.09,CAT,1
2023-04-27,3.78,4.91,29.93,CAT,1
2023-01-31,4.02,4.27,6.12,CAT,1
2022-10-27,3.16,3.95,25.04,CAT,1
2022-08-02,3.01,3.18,5.65,CAT,1
2022-04-28,2.6,2.88,10.78,CAT,1
2022-01-28,2.26,2.69,19.09,CAT,1
2021-10-28,2.2,2.66,20.68,CAT,1
2021-07-30,2.4,2.6,8.36,CAT,1
2021-04-29,1.94,2.87,48.24,CAT,1
2021-01-29,1.49,2.12,42.56,CAT,1
2020-10-27,1.18,1.34,13.84,CAT,1
2020-07-31,0.64,1.03,60.06,CAT,1
2020-04-28,1.69,1.6,-5.4,CAT,0
2020-01-31,2.37,2.63,10.74,CAT,1
2019-10-23,2.88,2.66,-7.71,CAT,0
2019-07-24,3.12,2.83,-9.26,CAT,0
2019-04-24,2.85,2.94,3.01,CAT,1
2019-01-28,2.99,2.55,-14.66,CAT,0
2018-10-23,2.85,2.86,0.29,CAT,1
2018-07-30,2.73,2.97,8.77,CAT,1
2018-04-24,2.13,2.82,32.63,CAT,1
2018-01-25,1.79,2.16,20.85,CAT,1
2017-10-24,1.27,1.95,53.34,CAT,1
2017-07-25,1.26,1.49,17.9,CAT,1
2017-04-25,0.62,1.28,105.27,CAT,1
2017-01-26,0.66,0.83,25.76,CAT,1
2016-10-25,0.76,0.85,12.54,CAT,1
2016-07-26,0.96,1.09,13.63,CAT,1
2025-04-29,0.49,0.41,-15.69,SBUX,0
2025-01-28,0.67,0.69,3.26,SBUX,1
2024-10-30,1.03,0.8,-22.18,SBUX,0
2024-07-30,0.93,0.93,-0.41,SBUX,0
2024-04-30,0.79,0.68,-14.4,SBUX,0
2024-01-30,0.93,0.9,-3.25,SBUX,0
2023-11-02,0.97,1.06,9.14,SBUX,1
2023-08-01,0.95,1.0,4.98,SBUX,1
2023-05-02,0.65,0.74,13.99,SBUX,1
2023-02-02,0.77,0.75,-2.73,SBUX,0
2022-11-03,0.72,0.81,12.19,SBUX,1
2022-08-02,0.75,0.84,11.58,SBUX,1
2022-05-03,0.59,0.59,-0.55,SBUX,0
2022-02-01,0.8,0.72,-9.61,SBUX,0
2021-10-28,0.99,1.0,0.78,SBUX,1
2021-07-27,0.78,1.01,29.58,SBUX,1
2021-04-27,0.53,0.62,17.14,SBUX,1
2021-01-26,0.55,0.61,10.27,SBUX,1
2020-10-29,0.31,0.51,62.59,SBUX,1
2020-07-28,-0.59,-0.46,22.31,SBUX,1
2020-04-28,0.34,0.32,-6.46,SBUX,0
2020-01-28,0.76,0.79,4.13,SBUX,1
2019-10-30,0.7,0.7,0.19,SBUX,0
2019-07-25,0.72,0.78,7.72,SBUX,1
2019-04-25,0.56,0.6,6.55,SBUX,1
2019-01-24,0.65,0.68,4.88,SBUX,1
2018-11-01,0.6,0.62,3.5,SBUX,1
2018-07-26,0.61,0.62,2.04,SBUX,1
2018-04-26,0.53,0.53,-0.01,SBUX,0
2018-01-25,0.57,0.58,1.5,SBUX,1
2017-11-02,0.55,0.55,0.66,SBUX,0
2017-07-27,0.55,0.55,-0.2,SBUX,0
2017-04-27,0.45,0.45,0.31,SBUX,0
2017-01-26,0.52,0.52,0.01,SBUX,0
2016-11-03,0.55,0.56,2.16,SBUX,1
2016-07-21,0.49,0.49,0.71,SBUX,0
2016-04-21,0.39,0.39,0.03,SBUX,0
2016-01-21,0.45,0.46,2.2,SBUX,1
2015-10-29,0.43,0.43,-0.9,SBUX,0
